time_step,simulated_timestamp,UDI,Product ID,actual_machine_failure,xgboost_probability,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,selected_threshold,risk_status,risk_rolling_mean,risk_center_line,risk_ucl,risk_lcl,risk_beyond_control_limit,spc_risk_alert,torque_rolling_mean,torque_center_line,torque_ucl,torque_lcl,torque_beyond_control_limit
1276,2026-06-02 05:15:00,6368,L53547,0,0.005822383,L,300.0,309.6,1571,33.1,65,0,0.86,Normal,0.02416278104763478,0.0484173446893692,0.44078411161899567,0.0,False,False,40.972,39.57697084698982,68.07734305908238,11.076598634897266,False
1277,2026-06-02 05:16:00,6370,H35783,0,0.0053403983,H,300.0,309.5,1781,24.9,70,0,0.86,Normal,0.02421269739512354,0.0484173446893692,0.44078411161899567,0.0,False,False,40.73,39.57697084698982,68.07734305908238,11.076598634897266,False
1278,2026-06-02 05:17:00,6371,L53550,0,0.014408444,L,300.1,309.6,1321,46.9,75,0,0.86,Normal,0.024296256978996098,0.0484173446893692,0.44078411161899567,0.0,False,False,41.09,39.57697084698982,68.07734305908238,11.076598634897266,False
1279,2026-06-02 05:18:00,6382,L53561,0,0.0057654595,L,300.2,309.7,1771,27.1,104,0,0.86,Normal,0.02425559647846967,0.0484173446893692,0.44078411161899567,0.0,False,False,40.772,39.57697084698982,68.07734305908238,11.076598634897266,False
1280,2026-06-02 05:19:00,6388,M21247,0,0.0077348463,M,300.2,309.8,1487,39.2,122,0,0.86,Normal,0.023997994852252305,0.0484173446893692,0.44078411161899567,0.0,False,False,40.608000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1281,2026-06-02 05:20:00,6398,M21257,0,0.0076834876,M,300.0,309.6,1587,32.6,152,0,0.86,Normal,0.02405519989784807,0.0484173446893692,0.44078411161899567,0.0,False,False,40.546,39.57697084698982,68.07734305908238,11.076598634897266,False
1282,2026-06-02 05:21:00,6402,M21261,0,0.010360136,M,300.0,309.6,1573,39.7,162,0,0.86,Normal,0.024168979101814328,0.0484173446893692,0.44078411161899567,0.0,False,False,40.716,39.57697084698982,68.07734305908238,11.076598634897266,False
1283,2026-06-02 05:22:00,6416,L53595,0,0.012630342,L,300.4,310.1,1503,42.2,196,0,0.86,Normal,0.024368651015684008,0.0484173446893692,0.44078411161899567,0.0,False,False,41.004,39.57697084698982,68.07734305908238,11.076598634897266,False
1284,2026-06-02 05:23:00,6421,L53600,0,0.006369884,L,300.3,309.9,1518,36.4,0,0,0.86,Normal,0.024437498333863914,0.0484173446893692,0.44078411161899567,0.0,False,False,40.846,39.57697084698982,68.07734305908238,11.076598634897266,False
1285,2026-06-02 05:24:00,6431,L53610,0,0.0076072947,L,300.3,309.8,1523,39.2,24,0,0.86,Normal,0.02448962996248156,0.0484173446893692,0.44078411161899567,0.0,False,False,40.724000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1286,2026-06-02 05:25:00,6433,M21292,0,0.022138637,M,300.3,309.9,1447,46.5,28,0,0.86,Normal,0.024864386399276555,0.0484173446893692,0.44078411161899567,0.0,False,False,40.762,39.57697084698982,68.07734305908238,11.076598634897266,False
1287,2026-06-02 05:26:00,6435,M21294,0,0.00609571,M,300.3,309.9,1494,38.5,33,0,0.86,Normal,0.02494101054035127,0.0484173446893692,0.44078411161899567,0.0,False,False,40.826,39.57697084698982,68.07734305908238,11.076598634897266,False
1288,2026-06-02 05:27:00,6439,L53618,0,0.0050897202,L,300.4,310.0,1581,30.3,42,0,0.86,Normal,0.024981799861416222,0.0484173446893692,0.44078411161899567,0.0,False,False,40.716,39.57697084698982,68.07734305908238,11.076598634897266,False
1289,2026-06-02 05:28:00,6450,L53629,0,0.008165288,L,300.6,310.2,1519,44.6,69,0,0.86,Normal,0.024853435279801488,0.0484173446893692,0.44078411161899567,0.0,False,False,40.51,39.57697084698982,68.07734305908238,11.076598634897266,False
1290,2026-06-02 05:29:00,6451,L53630,0,0.047150802,L,300.6,310.2,1378,47.3,71,0,0.86,Normal,0.02573175889905542,0.0484173446893692,0.44078411161899567,0.0,False,False,40.758,39.57697084698982,68.07734305908238,11.076598634897266,False
1291,2026-06-02 05:30:00,6452,L53631,0,0.00866809,L,300.7,310.2,1696,27.5,73,0,0.86,Normal,0.025570236849598586,0.0484173446893692,0.44078411161899567,0.0,False,False,40.382,39.57697084698982,68.07734305908238,11.076598634897266,False
1292,2026-06-02 05:31:00,6457,L53636,0,0.03579028,L,300.7,310.2,1387,50.6,83,0,0.86,Normal,0.026093928343616426,0.0484173446893692,0.44078411161899567,0.0,False,False,40.504,39.57697084698982,68.07734305908238,11.076598634897266,False
1293,2026-06-02 05:32:00,6464,H35877,0,0.4176305,H,300.5,310.0,1358,60.4,102,0,0.86,Normal,0.03406910376157612,0.0484173446893692,0.44078411161899567,0.0,False,False,40.638000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
1294,2026-06-02 05:33:00,6480,L53659,0,0.03167869,L,300.6,309.8,1418,42.7,147,0,0.86,Normal,0.03462804020382464,0.0484173446893692,0.44078411161899567,0.0,False,False,40.672000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1295,2026-06-02 05:34:00,6496,M21355,0,0.016049767,M,300.6,309.8,1694,31.1,187,0,0.86,Normal,0.034799881624057886,0.0484173446893692,0.44078411161899567,0.0,False,False,40.308,39.57697084698982,68.07734305908238,11.076598634897266,False
1296,2026-06-02 05:35:00,6497,L53676,0,0.013349626,L,300.7,309.9,1815,27.0,190,0,0.86,Normal,0.035005826242268084,0.0484173446893692,0.44078411161899567,0.0,False,False,40.084,39.57697084698982,68.07734305908238,11.076598634897266,False
1297,2026-06-02 05:36:00,6498,L53677,1,0.98459643,L,300.8,309.9,1312,65.3,192,1,0.86,High Risk,0.05462651189882308,0.0484173446893692,0.44078411161899567,0.0,True,True,40.782,39.57697084698982,68.07734305908238,11.076598634897266,False
1298,2026-06-02 05:37:00,6502,M21361,0,0.16431752,M,300.9,310.0,1600,36.0,204,0,0.86,Normal,0.057830610382370654,0.0484173446893692,0.44078411161899567,0.0,False,False,40.763999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1299,2026-06-02 05:38:00,6504,M21363,0,0.07250419,M,300.9,309.9,1465,42.9,209,0,0.86,Normal,0.058744097496382895,0.0484173446893692,0.44078411161899567,0.0,False,False,40.474000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1300,2026-06-02 05:39:00,6505,M21364,0,0.24213198,M,301.0,310.1,1681,27.4,212,0,0.86,Normal,0.06306640736293048,0.0484173446893692,0.44078411161899567,0.0,False,False,40.188,39.57697084698982,68.07734305908238,11.076598634897266,False
1301,2026-06-02 05:40:00,6507,H35920,0,0.15408377,H,301.0,310.1,1454,44.1,217,0,0.86,Normal,0.06580802790354938,0.0484173446893692,0.44078411161899567,0.0,False,False,40.144,39.57697084698982,68.07734305908238,11.076598634897266,False
1302,2026-06-02 05:41:00,6510,L53689,0,0.004543072,L,301.1,310.1,1564,36.8,7,0,0.86,Normal,0.06574236531276256,0.0484173446893692,0.44078411161899567,0.0,False,False,40.126,39.57697084698982,68.07734305908238,11.076598634897266,False
1303,2026-06-02 05:42:00,6514,L53693,0,0.00426088,L,301.1,310.0,1513,38.0,17,0,0.86,Normal,0.06564241825137287,0.0484173446893692,0.44078411161899567,0.0,False,False,40.156,39.57697084698982,68.07734305908238,11.076598634897266,False
1304,2026-06-02 05:43:00,6523,L53702,0,0.013698881,L,301.1,310.1,1489,45.8,42,0,0.86,Normal,0.06563076764810831,0.0484173446893692,0.44078411161899567,0.0,False,False,40.12,39.57697084698982,68.07734305908238,11.076598634897266,False
1305,2026-06-02 05:44:00,6527,L53706,0,0.004501509,L,301.2,310.4,1515,38.4,51,0,0.86,Normal,0.06488664520438761,0.0484173446893692,0.44078411161899567,0.0,False,False,39.952,39.57697084698982,68.07734305908238,11.076598634897266,False
1306,2026-06-02 05:45:00,6532,H35945,0,0.003193101,H,301.2,310.7,1656,26.2,64,0,0.86,Normal,0.05146152907516807,0.0484173446893692,0.44078411161899567,0.0,False,False,39.184,39.57697084698982,68.07734305908238,11.076598634897266,False
1307,2026-06-02 05:46:00,6535,L53714,0,0.008333977,L,301.3,310.6,1436,44.2,76,0,0.86,Normal,0.05132792805787176,0.0484173446893692,0.44078411161899567,0.0,False,False,38.980000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1308,2026-06-02 05:47:00,6539,L53718,0,0.004446891,L,301.4,310.7,1487,44.6,88,0,0.86,Normal,0.05134703831281513,0.0484173446893692,0.44078411161899567,0.0,False,False,39.05,39.57697084698982,68.07734305908238,11.076598634897266,False
1309,2026-06-02 05:48:00,6541,M21400,1,0.94654006,M,301.4,310.7,1368,63.7,92,1,0.86,High Risk,0.0702076267497614,0.0484173446893692,0.44078411161899567,0.0,True,True,39.734,39.57697084698982,68.07734305908238,11.076598634897266,False
1310,2026-06-02 05:49:00,6547,M21406,0,0.0033316761,M,301.4,310.8,1530,39.9,107,0,0.86,Normal,0.06976358365733176,0.0484173446893692,0.44078411161899567,0.0,False,False,39.514,39.57697084698982,68.07734305908238,11.076598634897266,False
1311,2026-06-02 05:50:00,6549,L53728,0,0.0032736235,L,301.4,310.8,1770,24.1,112,0,0.86,Normal,0.0697540320083499,0.0484173446893692,0.44078411161899567,0.0,False,False,39.364000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1312,2026-06-02 05:51:00,6554,L53733,0,0.01854669,L,301.4,310.8,1389,52.7,125,0,0.86,Normal,0.07006326432339847,0.0484173446893692,0.44078411161899567,0.0,False,False,39.92,39.57697084698982,68.07734305908238,11.076598634897266,False
1313,2026-06-02 05:52:00,6555,M21414,0,0.0025548597,M,301.4,310.7,1639,29.8,127,0,0.86,Normal,0.06972792150918394,0.0484173446893692,0.44078411161899567,0.0,False,False,39.532000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1314,2026-06-02 05:53:00,6558,M21417,0,0.0022404322,M,301.5,310.6,1638,31.9,137,0,0.86,Normal,0.06949508015066386,0.0484173446893692,0.44078411161899567,0.0,False,False,39.146,39.57697084698982,68.07734305908238,11.076598634897266,False
1315,2026-06-02 05:54:00,6559,M21418,0,0.0077984845,M,301.5,310.6,1447,41.9,140,0,0.86,Normal,0.06954433312639594,0.0484173446893692,0.44078411161899567,0.0,False,False,39.296,39.57697084698982,68.07734305908238,11.076598634897266,False
1316,2026-06-02 05:55:00,6564,L53743,0,0.0127687715,L,301.5,310.7,1942,20.5,155,0,0.86,Normal,0.06945404762402177,0.0484173446893692,0.44078411161899567,0.0,False,False,38.816,39.57697084698982,68.07734305908238,11.076598634897266,False
1317,2026-06-02 05:56:00,6565,L53744,0,0.00522486,L,301.4,310.6,1557,38.2,157,0,0.86,Normal,0.06934661586768925,0.0484173446893692,0.44078411161899567,0.0,False,False,38.86,39.57697084698982,68.07734305908238,11.076598634897266,False
1318,2026-06-02 05:57:00,6566,L53745,0,0.0060158554,L,301.4,310.6,1550,36.8,159,0,0.86,Normal,0.06835239727050066,0.0484173446893692,0.44078411161899567,0.0,False,False,38.658,39.57697084698982,68.07734305908238,11.076598634897266,False
1319,2026-06-02 05:58:00,6573,L53752,0,0.028160557,L,301.4,310.7,1428,53.7,176,0,0.86,Normal,0.068803431680426,0.0484173446893692,0.44078411161899567,0.0,False,False,39.272000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1320,2026-06-02 05:59:00,6574,M21433,0,0.00959201,M,301.4,310.6,1855,25.3,178,0,0.86,Normal,0.06874515327624976,0.0484173446893692,0.44078411161899567,0.0,False,False,38.885999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1321,2026-06-02 06:00:00,6576,M21435,0,0.019667687,M,301.4,310.5,1451,45.3,183,0,0.86,Normal,0.06901168520562351,0.0484173446893692,0.44078411161899567,0.0,False,False,39.116,39.57697084698982,68.07734305908238,11.076598634897266,False
1322,2026-06-02 06:01:00,6584,M21443,0,0.005436433,M,301.5,310.5,1503,38.2,200,0,0.86,Normal,0.0690032702498138,0.0484173446893692,0.44078411161899567,0.0,False,False,39.184,39.57697084698982,68.07734305908238,11.076598634897266,False
1323,2026-06-02 06:02:00,6587,L53766,0,0.16649653,L,301.5,310.6,1453,44.0,208,0,0.86,Normal,0.07223784576170146,0.0484173446893692,0.44078411161899567,0.0,False,False,39.306,39.57697084698982,68.07734305908238,11.076598634897266,False
1324,2026-06-02 06:03:00,6591,L53770,0,0.0031415606,L,301.7,310.7,1763,25.9,3,0,0.86,Normal,0.07205325647257269,0.0484173446893692,0.44078411161899567,0.0,False,False,39.022000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1325,2026-06-02 06:04:00,6598,L53777,0,0.0071276757,L,301.5,310.6,1481,46.8,20,0,0.86,Normal,0.07208119494840502,0.0484173446893692,0.44078411161899567,0.0,False,False,39.124,39.57697084698982,68.07734305908238,11.076598634897266,False
1326,2026-06-02 06:05:00,6602,M21461,0,0.024591176,M,301.5,310.7,1347,47.9,29,0,0.86,Normal,0.0724565708078444,0.0484173446893692,0.44078411161899567,0.0,False,False,39.42,39.57697084698982,68.07734305908238,11.076598634897266,False
1327,2026-06-02 06:06:00,6613,L53792,0,0.9512484,L,301.6,310.6,1222,70.0,62,0,0.86,High Risk,0.09137473098933696,0.0484173446893692,0.44078411161899567,0.0,True,True,40.321999999999996,39.57697084698982,68.07734305908238,11.076598634897266,True
1328,2026-06-02 06:07:00,6625,L53804,0,0.0049364627,L,301.7,310.7,1532,39.8,92,0,0.86,Normal,0.09118529136292636,0.0484173446893692,0.44078411161899567,0.0,False,False,40.18000000000001,39.57697084698982,68.07734305908238,11.076598634897266,False
1329,2026-06-02 06:08:00,6631,M21490,0,0.08146249,M,301.6,310.5,1414,49.3,106,0,0.86,Normal,0.09269923192448914,0.0484173446893692,0.44078411161899567,0.0,False,False,40.624,39.57697084698982,68.07734305908238,11.076598634897266,False
1330,2026-06-02 06:09:00,6640,L53819,0,0.031958938,L,301.4,310.5,1380,48.4,131,0,0.86,Normal,0.09318371375091374,0.0484173446893692,0.44078411161899567,0.0,False,False,40.808,39.57697084698982,68.07734305908238,11.076598634897266,False
1331,2026-06-02 06:10:00,6643,L53822,0,0.011372561,L,301.6,310.6,1431,37.5,137,0,0.86,Normal,0.09325749521143735,0.0484173446893692,0.44078411161899567,0.0,False,False,40.906,39.57697084698982,68.07734305908238,11.076598634897266,False
1332,2026-06-02 06:11:00,6646,M21505,0,0.0061280183,M,301.5,310.4,1486,39.6,144,0,0.86,Normal,0.09317285286262632,0.0484173446893692,0.44078411161899567,0.0,False,False,40.904,39.57697084698982,68.07734305908238,11.076598634897266,False
1333,2026-06-02 06:12:00,6648,L53827,0,0.012994845,L,301.5,310.5,1927,22.4,149,0,0.86,Normal,0.09318014293909073,0.0484173446893692,0.44078411161899567,0.0,False,False,40.507999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1334,2026-06-02 06:13:00,6668,H36081,0,0.0062106326,H,301.4,310.5,1536,39.9,201,0,0.86,Normal,0.0931769579090178,0.0484173446893692,0.44078411161899567,0.0,False,False,40.578,39.57697084698982,68.07734305908238,11.076598634897266,False
1335,2026-06-02 06:14:00,6675,L53854,0,0.49549615,L,301.5,310.7,1618,35.5,218,0,0.86,Normal,0.10293473509140312,0.0484173446893692,0.44078411161899567,0.0,True,True,40.504,39.57697084698982,68.07734305908238,11.076598634897266,False
1336,2026-06-02 06:15:00,6687,L53866,0,0.0014956632,L,301.7,311.0,1715,24.8,17,0,0.86,Normal,0.10252187562407926,0.0484173446893692,0.44078411161899567,0.0,False,False,40.07,39.57697084698982,68.07734305908238,11.076598634897266,False
1337,2026-06-02 06:16:00,6694,M21553,0,0.0019328119,M,301.8,311.0,1756,26.7,33,0,0.86,Normal,0.10243861765833571,0.0484173446893692,0.44078411161899567,0.0,False,False,39.834,39.57697084698982,68.07734305908238,11.076598634897266,False
1338,2026-06-02 06:17:00,6704,M21563,0,0.0034421415,M,301.5,310.7,1744,28.2,61,0,0.86,Normal,0.1024056660826318,0.0484173446893692,0.44078411161899567,0.0,False,False,39.792,39.57697084698982,68.07734305908238,11.076598634897266,False
1339,2026-06-02 06:18:00,6708,L53887,0,0.0034893302,L,301.3,310.6,1556,39.0,72,0,0.86,Normal,0.10231214693048969,0.0484173446893692,0.44078411161899567,0.0,False,False,39.68,39.57697084698982,68.07734305908238,11.076598634897266,False
1340,2026-06-02 06:19:00,6713,H36126,0,0.0030685267,H,301.4,310.7,1516,36.4,83,0,0.86,Normal,0.1014305014279671,0.0484173446893692,0.44078411161899567,0.0,False,False,39.461999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1341,2026-06-02 06:20:00,6715,L53894,0,0.018289,L,301.3,310.6,1440,53.8,90,0,0.86,Normal,0.10162291961954907,0.0484173446893692,0.44078411161899567,0.0,False,False,39.988,39.57697084698982,68.07734305908238,11.076598634897266,False
1342,2026-06-02 06:21:00,6720,M21579,0,0.008365919,M,301.4,310.6,1431,40.6,101,0,0.86,Normal,0.10107443240704014,0.0484173446893692,0.44078411161899567,0.0,False,False,39.788000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1343,2026-06-02 06:22:00,6728,L53907,0,0.0032736235,L,301.5,310.8,1785,25.5,120,0,0.86,Normal,0.09278729500481858,0.0484173446893692,0.44078411161899567,0.0,False,False,39.09,39.57697084698982,68.07734305908238,11.076598634897266,False
1344,2026-06-02 06:23:00,6730,H36143,0,0.0036236783,H,301.5,310.9,1524,40.4,124,0,0.86,Normal,0.09222619474167004,0.0484173446893692,0.44078411161899567,0.0,False,False,39.044000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1345,2026-06-02 06:24:00,6731,M21590,0,0.0069575263,M,301.6,311.0,1431,42.3,129,0,0.86,Normal,0.0920443499297835,0.0484173446893692,0.44078411161899567,0.0,False,False,39.268,39.57697084698982,68.07734305908238,11.076598634897266,False
1346,2026-06-02 06:25:00,6741,L53920,0,0.041542716,L,301.8,311.2,1417,55.9,156,0,0.86,Normal,0.09260821173200384,0.0484173446893692,0.44078411161899567,0.0,False,False,39.846,39.57697084698982,68.07734305908238,11.076598634897266,False
1347,2026-06-02 06:26:00,6743,H36156,0,0.002163528,H,301.7,311.2,1639,30.0,161,0,0.86,Normal,0.0729595536668785,0.0484173446893692,0.44078411161899567,0.0,False,False,39.14,39.57697084698982,68.07734305908238,11.076598634897266,False
1348,2026-06-02 06:27:00,6745,M21604,0,0.43654373,M,301.7,311.0,1298,58.1,168,0,0.86,Normal,0.07840407795505598,0.0484173446893692,0.44078411161899567,0.0,False,False,39.582,39.57697084698982,68.07734305908238,11.076598634897266,False
1349,2026-06-02 06:28:00,6751,M21610,0,0.0048782732,M,301.7,311.0,1505,44.0,187,0,0.86,Normal,0.07705155956791714,0.0484173446893692,0.44078411161899567,0.0,False,False,39.604,39.57697084698982,68.07734305908238,11.076598634897266,False
1350,2026-06-02 06:29:00,6758,L53937,0,0.039933503,L,301.8,311.2,1822,26.2,204,0,0.86,Normal,0.07300759005593135,0.0484173446893692,0.44078411161899567,0.0,False,False,39.58,39.57697084698982,68.07734305908238,11.076598634897266,False
1351,2026-06-02 06:30:00,6765,L53944,0,0.0023079673,L,301.4,310.9,1536,38.3,9,0,0.86,Normal,0.06997207393171266,0.0484173446893692,0.44078411161899567,0.0,False,False,39.464,39.57697084698982,68.07734305908238,11.076598634897266,False
1352,2026-06-02 06:31:00,6768,L53947,0,0.0030995922,L,301.3,310.9,1509,41.7,16,0,0.86,Normal,0.06994320433354005,0.0484173446893692,0.44078411161899567,0.0,False,False,39.562,39.57697084698982,68.07734305908238,11.076598634897266,False
1353,2026-06-02 06:32:00,6781,L53960,0,0.0031968579,L,301.3,310.8,1560,38.5,52,0,0.86,Normal,0.06992192389210686,0.0484173446893692,0.44078411161899567,0.0,False,False,39.571999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1354,2026-06-02 06:33:00,6789,M21648,0,0.009586422,M,301.1,310.6,1410,43.9,73,0,0.86,Normal,0.06983967471634969,0.0484173446893692,0.44078411161899567,0.0,False,False,39.534,39.57697084698982,68.07734305908238,11.076598634897266,False
1355,2026-06-02 06:34:00,6803,M21662,0,0.0022404322,M,301.1,310.7,1621,31.0,108,0,0.86,Normal,0.06979445317992941,0.0484173446893692,0.44078411161899567,0.0,False,False,39.385999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
